counter question1 question2 proximity
4465 19452938 1545501 2
4466 7879906 14580120 4
4467 25180640 9590885 2
4468 8723909 453023 4
4469 4692486 2235546 4
4470 45725384 4485716 2
4471 19526359 6729605 3
4472 23758589 22128485 4
4473 30524582 4279420 4
4474 19144099 1700081 4
4475 8911356 153724 2
4476 14077450 8088921 4
4477 13077009 1738148 2
4478 14016732 5086800 3
4479 31710889 28459498 4
4480 36339747 6308178 2
4481 35330842 15977031 2
4482 589919 40480 4
4483 37197854 26184322 5
4484 4920941 1568091 3
4485 47974345 1839668 2
4486 35597478 33494346 4
4487 2964315 1345293 4
4488 26054138 26020872 3
4489 30995942 17342815 2
4490 14304551 10367698 3
4491 2183974 3106452 5
4492 24934209 104254 3
4493 8710576 457629 3
4494 44702893 2297347 4
4495 46245199 28764157 1
4496 29297468 1432764 5
4497 1830063 4386446 4
4498 9375826 18583881 3
4499 48596708 14147821 3
4500 2163644 1264709 2
4501 18086685 1313390 7
4502 36519830 24054773 4
4503 37510554 12096403 5
4504 16556480 19896870 3
4505 17129005 2591505 5
4506 39160311 16162090 5
4507 26567964 10796160 3
4508 12502538 4428774 3
4509 20165071 16336643 2
4510 21255684 11579953 3
4511 12901365 7935858 2
4512 10605511 8752034 6
4513 29172698 2422378 2
4514 36307402 5991508 3
4515 49802781 10690370 3
4516 2896855 7295096 4
4517 39990185 5364278 4
4518 20761590 4112686 5
4519 38201365 16030858 3
4520 34116205 10372781 4
4521 13375831 9373081 3
4522 5704737 2236807 5
4523 43826922 40480 3
4524 30582271 24953978 6
4525 48068868 14514589 3
4526 41261694 34397698 2
4527 18024977 8926146 3
4528 34885481 13102045 1
4529 29404398 4469717 2
4530 36396414 19976487 1
4531 48003804 1755199 3
4532 8661823 1365793 2
4533 18354727 4600034 2
4534 18174444 6167585 2
4535 20576509 19457547 4
4536 21812713 11410770 1
4537 13073300 886955 3
4538 5960280 910374 4
4539 7199666 5564410 4
4540 22240328 22188940 5
4541 13471815 3789528 3
4542 23771124 1508278 2
4543 17674237 5488134 3
4544 41178422 153724 3
4545 1900477 1235179 3
4546 18240037 1138769 3
4547 47704626 13511702 2
4548 4553177 525212 2
4549 35136020 26963828 2
4550 18463892 7207861 4
4551 39824914 153724 2
4552 37904947 8710619 3
4553 11045526 1555262 4
4554 46528867 3751118 5
4555 3714120 2911915 3
4556 31960987 2767212 3
4557 26954119 214741 4
4558 19270737 12937641 4
4559 38963338 18552005 4
4560 19041165 415687 4
4561 45064306 27549864 3
4562 20165564 1555262 4
4563 11046053 882420 1
4564 12388154 2231369 6
4565 15332297 1293819 3
4566 42881962 13102045 3
4567 49322661 3836680 4
4568 45300178 21955256 4
4569 5912339 3806173 4
4570 30388110 15099530 3
4571 23727410 17032024 3
4572 8373034 1483534 4
4573 28033303 33621808 6
4574 12352380 12244341 3
4575 23007381 8072933 2
4576 38883210 85190 5
4577 40540915 2056221 3
4578 17261481 9872419 3
4579 18205493 2309964 4
4580 34115232 18188542 5
4581 19075324 8253789 2
4582 40380578 2770321 4
4583 6027873 3422673 5
4584 12578299 7834157 4
4585 34504773 22566503 4
4586 26028268 2885173 2
4587 23141696 7810074 4
4588 30395398 34883270 6
4589 16596904 2241513 2
4590 30635669 153724 2
4591 6477269 6749255 4
4592 34287991 76223 2
4593 4049746 4030766 2
4594 15557438 8761123 3
4595 23840887 2745265 3
4596 9878724 6205768 3
4597 36198696 10728377 3
4598 40967921 14515994 4
4599 19931408 18263489 3
4600 7042182 715650 2
4601 14772602 51786 3
4602 19058859 2811319 3
4603 7077132 2030434 1
4604 46905888 4446088 3
4605 38879383 30383736 2
4606 14652153 4012167 3
4607 7211437 2057492 2
4608 34351347 18574145 4
4609 12570613 12444587 2
4610 37324370 24565292 2
4611 36427608 10768170 3
4612 19427521 13426142 2
4613 23549255 2742380 1
4614 37466958 37098006 5
4615 46286112 4449096 4
4616 35169375 34690321 4
4617 25916061 2086529 4
4618 29748623 25302794 7
4619 41879917 7220681 2
4620 35520645 4112686 4
4621 11059167 10382929 4
4622 15338261 1043817 3
4623 10904092 2062020 3
4624 24188517 321864 1
4625 16761021 11919400 2
4626 6684451 2401489 2
4627 27352355 1339910 2
4628 4072703 1514949 3
4629 15825807 1026846 3
4630 29632454 3693014 2
4631 32372139 3469507 2
4632 36060597 22561614 4
4633 34973348 517915 2
4634 29230425 3579035 3
4635 5032356 13102045 5
4636 14451521 533783 3
4637 194698 60764 8
4638 29169438 5236056 3
4639 37960551 34413 5
4640 10880178 4181941 2
4641 24980871 11889401 4
4642 13444576 10575624 3
4643 39325647 529085 3
4644 19610608 13370221 3
4645 13916651 13901609 3
4646 26786172 4200142 5
4647 33703618 423627 4
4648 21012648 2723397 2
4649 23737813 1545501 3
4650 15312399 2378756 3
4651 23815344 2464222 2
4652 49842358 18259644 2
4653 48045916 218384 3
4654 3258079 3110014 4
4655 20239189 1813853 4
4656 4385392 2839321 4
4657 37468649 14432423 3
4658 33441555 7220681 3
4659 14687613 14193571 2
4660 19335420 12265216 3
4661 45347314 70324 2
4662 39807143 509076 6
4663 25010763 25011061 2
4664 30259985 5763973 4
4665 1340283 1194971 3
4666 21923269 804589 3
4667 36538206 31157093 5
4668 8224370 3130311 4
4669 21419508 2615712 3
4670 33501224 12661114 4
4671 14000887 12088 4
4672 22033409 19418427 4
4673 12140685 4633678 2
4674 28851702 218384 6
4675 17418578 2349633 5
4676 37769481 4716503 2
4677 8609623 793983 3
4678 41136121 37313735 6
4679 15307814 347248 5
4680 18411049 6103952 5
4681 37156511 1494862 2
4682 31156393 218384 3
4683 11349930 335311 2
4684 40809450 25337241 3
4685 22328302 146576 2
4686 32857772 41577234 4
4687 19806632 18175809 3
4688 30785155 725829 5
4689 13062199 7128348 3
4690 13405377 5886613 2
4691 21833854 2843366 2
4692 28601614 6243201 1
4693 15894414 52353 4
4694 33112985 9806421 4
4695 5965452 5216272 2
4696 12693535 3316095 2
4697 40211892 25229124 1
4698 25698287 9206618 3
4699 37659872 26997240 4
4700 3564241 230193 3
4701 15449022 3777146 2
4702 48364920 32010172 3
4703 19266195 17520964 3
4704 2012790 299659 4
4705 47091357 218384 3
4706 34630300 513832 2
4707 9494380 10839131 2
4708 37970682 22378422 3
4709 13222399 3422673 3
4710 2174849 4395948 2
4711 46805427 45206854 7
4712 33757750 237159 2
4713 34059725 21305779 3
4714 37208703 218384 2
4715 47258859 28418662 4
4716 14900177 574240 2
4717 48139521 30932486 5
4718 6060129 5837826 3
4719 22605760 40480 4
4720 18763561 5258159 2
4721 30757174 22489398 1
4722 45583063 7370593 4
4723 46487403 43360852 3
4724 14862425 14170041 2
4725 15724917 4350508 4
4726 1087401 492184 5
4727 7097275 7367714 2
4728 3576129 51438 5
4729 23136270 13533038 3
4730 17692976 13498275 6
4731 22489398 10382929 2
4732 19185085 1005073 3
4733 21507691 12934621 3
4734 14443321 14442998 2
4735 4126153 42198050 6
4736 12453156 2010657 2
4737 30150170 3572160 3
4738 36127419 3422673 6
4739 47260584 20542569 4
4740 7686544 477550 3
4741 20776413 146576 3
4742 29972406 14602062 4
4743 18172310 3052442 4
4744 14411456 11045321 5
4745 37560457 4343202 3
4746 14181686 13699075 2
4747 19000737 14377549 3
4748 16369998 5853879 5
4749 4185397 2489974 2
4750 44384367 17546466 3
4751 4021058 4007252 2
4752 33970140 14744746 2
4753 16182705 11148120 2
4754 34349724 2770321 5
4755 2121829 2983248 5
4756 34417883 218384 2
4757 50384043 13033037 2
4758 27112685 513832 3
4759 27379216 19896870 3
4760 32415238 21524642 3
4761 17498135 1908387 2
4762 31954793 3499214 2
4763 17142280 10786587 4
4764 12701334 4969171 2
4765 31026144 15567010 2
4766 22306192 7229226 4
4767 41807962 14977018 5
4768 45781221 7173019 2
4769 7097974 416266 2
4770 17595516 529085 2
4771 34405452 32434592 3
4772 37594251 9371686 3
4773 37438965 32177690 5
4774 35544193 1513083 3
4775 41882049 24165754 4
4776 27592365 851880 3
4777 33714520 12386604 5
4778 35131960 27996603 2
4779 16191734 153724 2
4780 3686710 7580083 5
4781 9712826 1128723 2
4782 12874707 9050066 2
4783 20615391 24378375 2
4784 50252056 33942614 3
4785 15513467 10722110 2
4786 39989200 32271731 3
4787 29725078 3403909 3
4788 27587959 5547663 1
4789 14087575 571388 2
4790 32636161 14392051 2
4791 38571537 31657306 2
4792 20129566 3422673 4
4793 49273149 34865383 3
4794 38147508 25784337 3
4795 7414299 215271 4
4796 34430298 218384 2
4797 35054173 3144610 3
4798 25956358 13311700 3
4799 20871476 4685563 3
4800 27739514 8686331 2
4801 18375225 756567 2
4802 10475603 2393179 4
4803 31692318 6711925 4
4804 24876188 2513573 3
4805 28109165 15758685 4
4806 48765712 28694900 4
4807 10308678 794248 2
4808 3801343 2486191 3
4809 21601808 20031217 2
4810 19828015 7209110 5
4811 11211286 3495926 5
4812 49966870 14193571 4
4813 9336680 457629 6
4814 47615428 12237209 2
4815 16558898 1086396 1
4816 14037180 1555658 4
4817 20027466 8920490 2
4818 41326330 21887358 6
4819 28692859 5098282 3
4820 37194422 11085930 2
4821 38028825 12330720 4
4822 19054490 70689 2
4823 47481404 218384 4
4824 44813030 8502976 2
4825 32329066 4722289 3
4826 35384382 5981460 4
4827 9373585 1696655 3
4828 31131003 7937029 3
4829 7750724 7158951 1
4830 17107920 16080430 4
4831 36180897 15045640 4
4832 15402204 8828202 3
4833 13342809 13448558 3
4834 32785289 27581 3
4835 41125190 18792808 2
4836 11647725 10977200 4
4837 48737043 3437897 4
4838 48662916 16458819 2
4839 14903145 2279030 3
4840 48443064 3738919 1
4841 11929542 212562 3
4842 14264534 2160788 4
4843 3740381 2909451 2
4844 41700908 10121988 3
4845 30416285 1700081 4
4846 36336197 13775465 5
4847 33069888 2710300 3
4848 22266082 10921167 3
4849 4387419 3854748 3
4850 39505216 38624018 4
4851 14464356 44765194 2
4852 16437570 12498256 4
4853 30227681 409784 2
4854 39886027 40480 3
4855 40719050 4685563 3
4856 11881148 7302090 4
4857 7687897 4322182 3
4858 6165919 4425350 4
4859 45411538 2621017 2
4860 30206340 8055389 2
4861 7355025 3986105 4
4862 40783630 128038 4
4863 8996426 47605 5
4864 9344305 7101992 4
4865 9921825 7157199 3
4866 10208052 10205437 3
4867 14272850 7067578 3
4868 11188386 7281180 4
4869 42107103 41972103 2
4870 15161271 2422468 4
4871 42531850 23205200 3
4872 38456350 223918 2
4873 17937841 2422468 4
4874 19771375 4133709 4
4875 22056991 8710619 1
4876 22887710 23211618 5
4877 17174003 17152967 2
4878 37590587 1409426 3
4879 7783008 1519736 3
4880 7255078 10577610 4
4881 35591605 35488167 2
4882 5077770 1069066 4
4883 20452447 6540511 3
4884 50469202 1585513 5
4885 14004851 2162121 2
4886 29693088 2895777 3
4887 30258628 3017695 3
4888 37256201 23077649 5
4889 1614772 15657569 5
4890 15990433 309396 6
4891 3678874 499010 6
4892 41705515 13532919 5
4893 47269140 10977992 2
4894 20524200 5875414 2
4895 10959424 7415733 4
4896 20085287 513832 3
4897 30290082 1555262 2
4898 35568224 7201231 4
4899 38459921 36948005 5
4900 17746399 357370 6
4901 40403040 32298959 1
4902 22213580 12578299 5
4903 36782231 46898 3
4904 24563975 12082196 4
4905 9667324 8253789 2
4906 28415660 20900098 4
4907 33835307 4443892 2
4908 30817437 10130819 4
4909 39847213 3680625 4
4910 17989015 2486472 2
4911 25879523 2120255 2
4912 19095648 219585 4
4913 9553217 520328 3
4914 44434693 13100019 2
4915 21696784 1005073 4
4916 42456257 10487104 2
4917 14810417 2078018 2
4918 44225109 23860533 7
4919 6935345 565634 4
4920 32421273 218384 2
4921 4222726 10961714 3
4922 12317343 2420389 3
4923 18066134 17955777 2
4924 36042300 2768054 3
4925 17887605 3009745 4
4926 33288870 18571223 3
4927 27453298 13042008 4
4928 38277054 15899699 3
4929 44258226 2399544 4
4930 45862953 3762047 5
4931 5002665 4964887 3
4932 48704796 36547375 3
4933 15729777 2422468 7
4934 33394701 25818287 3
4935 3187109 75175 2
4936 33066904 22929237 3
4937 33123762 15517509 3
4938 12854186 109383 4
4939 26293924 7979623 2
4940 16838352 43359325 4
4941 45055607 25787127 2
4942 33842643 2064427 3
4943 37000319 6765630 4
4944 17195303 4338125 4
4945 1412132 872272 6
4946 33053865 6935345 6
4947 19405290 8699195 3
4948 13815384 925423 5
4949 12386572 7794621 3
4950 16784199 16139977 4
4951 11013032 971954 1
4952 3706470 960431 3
4953 22834107 1393486 2
4954 34234730 9344271 2
4955 4797017 633780 4
4956 24286400 3853726 1
4957 17214454 4785654 5
4958 22268836 2098796 2
4959 9532254 724575 2
4960 21133194 6840206 2
4961 33918319 33738649 2
4962 18082344 2892475 4
4963 24444361 21661251 2
4964 20697868 3579035 3
4965 25676062 13913000 4
4966 4514940 590580 3
4967 11469058 5316131 2
4968 11282623 716597 4
4969 9811261 157944 5
4970 14257808 8320779 3
4971 16707397 179427 2
4972 44223078 12231453 2
4973 8481952 869033 2
4974 13725165 4614349 3
4975 6289765 13102045 3
4976 10071065 1947122 3
4977 12937410 12763983 3
4978 751736 3025691 3
4979 3325942 2077216 3
4980 6078929 1582209 3
4981 48865915 3352791 1
4982 27237936 218384 2
4983 4476696 2868337 2
4984 33401236 4142313 2
4985 24120050 2905556 2
4986 33830929 101100 3
4987 12858702 3422673 4
4988 23716272 936377 2
4989 4636700 4574090 3
4990 33477961 8053095 4
4991 15734225 9969690 5
4992 15752139 1225146 4
4993 5806907 3700971 3
4994 26756467 5923817 3
4995 25689983 3006150 3
4996 2366722 541487 3
4997 14457942 5266878 3
4998 27323070 20336996 1
4999 30302796 1117888 2
5000 9193143 2773864 3
5001 32652361 13748124 2
5002 21202171 51438 4
5003 6145206 2745265 2
5004 15879495 2206378 3
5005 8496494 636367 7
5006 34013536 2770321 5
5007 21098413 40471 4
5008 18019560 12145185 1
5009 13789799 994331 2
5010 8820164 7060215 3
5011 19369769 4531626 1
5012 36691519 17544782 2
5013 4031242 258120 3
5014 6374744 3269445 3
5015 7754084 4014535 3
5016 15225819 2309964 5
5017 13319604 2420389 3
5018 22283856 3760152 3
5019 38300754 32823368 3
5020 4534273 4330936 3
5021 33746698 14088874 5
5022 18225030 15346774 4
5023 47534126 3993982 5
5024 34422365 525212 4
5025 16613231 2755945 1
5026 36620277 2410304 2
5027 38989719 8189466 4
5028 31777991 27578 2
5029 42624727 25037724 5
5030 30521886 295579 2
5031 36600010 21342293 3
5032 13360675 3341202 3
5033 1497569 1044194 5
5034 45783573 9790584 3
5035 46532204 19998454 2
5036 15766985 529085 3
5037 18245351 3559563 3
5038 30849972 3774432 3
5039 11134276 1548487 4
5040 43530614 2745265 2
5041 46247422 10367698 3
5042 5201555 509076 5
5043 19126641 6570343 4
5044 34821827 2745265 3
5045 9652732 23730092 4
5046 35810991 218384 3
5047 41982935 30518954 3
5048 20982664 4203646 3
5049 25293422 2745265 2
5050 29836680 10382929 3
5051 41032231 10786587 2
5052 12067036 14537299 2
5053 26349852 513832 2
5054 47136751 37510433 2
5055 14942248 5374311 3
5056 38287225 218384 2
5057 17261335 15349185 4
5058 7315396 888335 3
5059 9226483 256859 5
5060 35688822 2448843 2
5061 37970682 34424410 3
5062 49190639 574594 3
5063 33848080 787700 3
5064 390736 550329 2
5065 42129639 574594 3
5066 26540467 20897020 5
5067 16211815 12024095 4
5068 10538304 3350231 5
5069 14552342 5695331 3
5070 31265044 8494086 2
5071 44473529 70324 1
5072 26343227 8356923 4
5073 20055515 3422673 3
5074 14105392 1448814 2
5075 21803908 237159 4
5076 47291293 19141622 2
5077 16461635 2120255 5
5078 18247811 9585317 3
5079 2683214 2382532 5
5080 33856271 27572859 2
5081 22192252 13696461 2
5082 37836196 4216745 2
5083 8137060 4783421 4
5084 10233309 874978 4
5085 26436463 31619324 4
5086 15719446 8914878 5
5087 14191808 850878 3
5088 18480348 14520793 4
5089 6031496 6030891 2
5090 43537513 1922677 4
5091 19834756 6616332 5
5092 48940518 5554734 3
5093 49768514 5007357 2
5094 8376953 8204595 3
5095 16429788 2517709 2
5096 23810333 6049207 3
5097 12828938 326390 4
5098 29205934 486948 2
5099 34057753 25192108 2
5100 16166592 3473179 3
5101 9277813 3130311 4
5102 3768084 2515477 2
5103 28129304 335311 3
5104 13747528 2453105 4
5105 22650289 9968687 3
5106 34281611 10722110 3
5107 31406239 7046803 3
5108 2694238 15754713 2
5109 42260050 4968323 3
5110 38222851 21219695 2
5111 49423219 3325387 5
5112 40016301 16796076 4
5113 21821492 604424 3
5114 21128021 7173019 3
5115 15081610 1999766 2
5116 21927779 5943330 1
5117 20583056 4732544 1
5118 22389509 11194513 3
5119 24114155 428918 2
5120 12679265 8923398 2
5121 7585193 2874591 2
5122 23737265 1679421 4
5123 2780255 8057510 4
5124 30958778 1199646 3
5125 2689245 12351244 3
5126 16664808 6713239 3
5127 28459359 24472312 3
5128 35546807 8710619 2
5129 37853759 12705517 2
5130 37664670 23075139 4
5131 12489473 11922418 3
5132 11275055 126116 1
5133 750471 14386608 3
5134 30856260 20053257 2
5135 47619413 3131865 3
5136 4047472 156503 3
5137 28933093 28766733 3
5138 9123272 5853167 5
5139 20731938 7281180 4
5140 32345287 15167899 5
5141 23933912 15324143 4
5142 8306313 316352 2
5143 25615974 919387 3
5144 25398452 14891717 3
5145 37203284 8933054 5
5146 3662288 4319537 2
5147 11883454 1568091 3
5148 17099230 3821827 3
5149 46273140 6801500 4
5150 20341010 3389264 3
5151 8918550 1555326 3
5152 29801754 25706216 2
5153 275711 473282 4
5154 37203284 19896870 2
5155 5271277 484925 4
5156 6747374 3831341 3
5157 19440360 1353901 2
5158 37146789 6652687 1
5159 8974656 52353 4
5160 21054415 109383 2
5161 5392693 363681 2
5162 23697161 17447781 3
5163 24750576 23523946 3
5164 34069831 12758338 4
5165 20793609 2279030 3
5166 49856520 7295096 3
5167 10600748 9566263 2
5168 49635171 513832 2
5169 13007778 46898 3
5170 34986419 2145571 2
5171 26506669 18078766 3
5172 26753852 4017137 4
5173 35756960 2839321 5
5174 36907389 16871367 2
5175 4841559 4105331 3
5176 32616607 2591098 3
5177 10710193 683518 2
5178 12591806 2667908 4
5179 20715860 13083756 4
5180 28318119 10797808 3
5181 40636342 32923586 2
5182 47266637 16137713 2
5183 31090775 826319 4
5184 7695859 6567923 3
5185 16663597 1244541 3
5186 31794926 30005110 2
5187 14374026 11893479 4
5188 38480865 409784 4
5189 19389609 716597 4
5190 48655434 223918 2
5191 12559394 2624638 6
5192 9491364 2125529 2
5193 900950 264277 3
5194 16524373 253492 3
5195 22290373 6805028 4
5196 19323573 6343166 3
5197 5841894 2785964 4
5198 8887681 662191 3
5199 50137383 260666 1
5200 11317406 2117689 3
5201 14324947 9141830 4
5202 38074943 29455355 5
5203 49277478 1458535 3
5204 24135937 6997142 2
5205 49068503 16570523 6
5206 2629501 77718 3
5207 36859726 21524642 2
5208 6443872 578904 3
5209 26278452 11324850 4
5210 7815196 363681 3
5211 36809843 218384 3
5212 27172649 4653831 2
5213 10370033 6651867 5
5214 50420736 42312182 1
5215 642897 112503 5
5216 7261478 42198050 7
5217 19050290 12745186 3
5218 11491750 8101585 1
5219 36772489 6687433 2
5220 17232357 41577234 4
5221 26381015 9854166 5
5222 45306982 25524284 2
5223 39432455 8448498 4
5224 20756864 20008501 3
5225 3765903 364114 5
5226 13452664 4969339 4
5227 21586690 1062960 4
5228 19641565 1883321 4
5229 10060589 4659659 4
5230 3924995 1546694 3
5231 43203416 20325722 5
5232 26261579 13102045 3
5233 32768036 5085889 4
5234 30664773 16464392 3
5235 32817364 3628899 3
5236 45892141 1531419 3
5237 44816558 20363719 3
5238 37323549 24609564 3
5239 9277684 641536 2
5240 12989825 355060 5
5241 12220324 9863742 3
5242 9971314 9912509 8
5243 46259546 4367539 3
5244 50060224 8688668 3
5245 23364797 12277887 7
5246 26416012 12139289 1
5247 30038312 513832 4
5248 2971766 309023 3
5249 21983153 2229033 1
5250 38047298 2770321 5
5251 46884853 2410304 2
5252 33089846 19488357 4
5253 29881224 218384 5
5254 7846191 253492 3
